Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCW30,OUT045,3871.9960721886523
NCM18,OUT013,934.3260408936302
FDS22,OUT035,778.8767523405611
NCH18,OUT017,4088.5328431757334
FDC23,OUT013,2991.856753913966
FDY46,OUT013,2994.437371472441
NCU06,OUT046,3924.6673973020647
FDX57,OUT045,1543.0631120273958
FDX36,OUT027,5926.2115048181595
FDL16,OUT045,767.6585205037761
FDT16,OUT010,1165.4409308091617
FDN16,OUT018,1327.134135325423
FDC03,OUT046,3041.672883324671
DRF60,OUT013,4011.930243733555
FDS27,OUT027,5512.402432291883
FDP33,OUT010,738.0219720802352
FDJ36,OUT018,1322.4808131073116
NCR42,OUT013,699.9902311324422
FDV14,OUT017,1403.0822373386218
NCP42,OUT035,3198.510167159712
FDB50,OUT027,2279.2707010277077
NCC30,OUT027,4675.332205940268
FDA23,OUT018,1342.106321024006
FDW16,OUT017,1508.8497288024626
FDQ52,OUT010,626.421672593268
FDB58,OUT049,2388.915632977818
NCP29,OUT049,1067.502904158049
NCM05,OUT045,4192.217935340382
FDO25,OUT013,3619.678320303855
NCM54,OUT046,2025.2935444870777
NCL54,OUT046,2862.1898000952187
FDL39,OUT010,422.2118960621669
FDF53,OUT018,2676.7246877361654
NCQ42,OUT035,2076.7965484383467
FDF58,OUT013,1000.9766290907645
FDZ04,OUT035,1106.9022523051062
FDE26,OUT019,387.4041144969691
FDS60,OUT017,2792.142027535294
FDV58,OUT017,2840.6023521697175
FDM04,OUT045,826.2308214435886
FDE08,OUT035,2453.180362433002
NCB43,OUT049,3025.456085827911
FDU11,OUT010,590.6006477752434
FDF22,OUT019,571.7094887294578
FDE24,OUT013,2171.839331392998
DRJ49,OUT046,2040.6238054811874
NCQ53,OUT035,4230.572008250986
NCL41,OUT013,694.3967594186992
FDR22,OUT013,1777.6287515765018
FDH04,OUT035,1522.3484786531312
DRH15,OUT045,715.6789767767381
FDY40,OUT049,843.1505108980317
NCI17,OUT035,1647.2483561904783
NCC18,OUT013,2886.189506916057
FDY28,OUT027,5514.793424069623
FDB45,OUT027,2598.0013317334415
NCL30,OUT018,1673.1340116860154
FDM10,OUT017,3659.100096806202
FDH22,OUT027,3390.522240057813
NCZ53,OUT017,3113.661208833751
NCI18,OUT013,3835.4577255299523
FDH14,OUT027,3520.0116107912086
FDR36,OUT027,1163.3017695760047
FDW01,OUT045,2384.677526080704
FDK02,OUT027,3024.04124870598
FDJ02,OUT018,2094.892782844363
FDU55,OUT013,4438.81532165953
NCV18,OUT027,2295.9232208393737
FDH14,OUT018,1746.4165897337698
FDZ37,OUT045,1424.0687393836647
FDX49,OUT049,3712.186008473139
NCD43,OUT046,1607.047987999261
FDZ07,OUT013,945.37817296222
FDK43,OUT035,2116.7962756634374
FDR32,OUT018,3242.282756099617
FDT39,OUT013,2379.887552566056
NCV54,OUT017,2042.9982385083022
FDF38,OUT018,549.9547050998876
FDV60,OUT046,2837.0409036673705
FDH44,OUT027,3766.5427126306245
FDS21,OUT046,919.0024503335072
NCL41,OUT045,722.5491560862939
FDM46,OUT017,1642.2826299922124
FDU27,OUT045,779.1907884613618
NCJ54,OUT017,3970.686661094936
DRG51,OUT018,2522.6922000726595
NCA29,OUT019,481.09644005256735
FDR47,OUT045,3079.9545645487374
NCL19,OUT027,3451.5011845601625
DRG01,OUT049,1236.4123233122432
FDG10,OUT046,892.6849526966297
NCV05,OUT049,2468.851311462786
NCH18,OUT019,757.9812521400039
FDV14,OUT018,1116.4207452197743
DRJ23,OUT035,3147.213192636302
DRJ11,OUT046,2940.9722739536114
FDZ03,OUT017,3122.0492359482496
FDI27,OUT010,124.12362636774047
FDJ14,OUT018,1122.9428643888627
FDU32,OUT017,2062.7360930569635
FDD47,OUT027,4388.84357695456
DRF36,OUT035,3169.169673466338
FDM21,OUT046,3911.4257453033506
FDV10,OUT018,558.6762859092219
FDH60,OUT018,2918.1392102769005
FDX47,OUT010,508.9288104929992
FDT19,OUT019,469.220650409483
FDO11,OUT045,4127.196216727728
FDH24,OUT027,3865.8516592695646
FDL02,OUT018,1325.1526243754258
FDB02,OUT049,2921.2575255730358
FDA43,OUT046,3011.6946673234256
FDG52,OUT045,776.7713026267977
DRC12,OUT013,3049.174084975614
FDY37,OUT018,1775.8943810524406
NCU18,OUT045,2107.1505067679063
FDU09,OUT035,954.9380078794824
DRJ25,OUT027,1444.2864440484634
DRE12,OUT018,1493.675828462469
DRL47,OUT017,2097.3852046758234
DRK01,OUT046,1526.9360800306567
FDC22,OUT019,534.6146553173162
FDG44,OUT013,876.6224644536362
FDW04,OUT035,2165.9211207493977
FDK09,OUT049,3945.9627973840916
NCN43,OUT035,2113.145434790801
FDG04,OUT049,3129.666036115873
FDH32,OUT010,563.9054966222083
DRI47,OUT017,2492.4738298178945
DRE15,OUT013,1124.8320814633896
FDY11,OUT035,1201.9982432271684
FDO60,OUT049,759.429438922239
FDQ20,OUT018,556.1945777428942
FDO57,OUT027,3922.093021443229
FDT14,OUT019,300.0619169083021
FDA57,OUT049,725.2271709995181
DRN35,OUT017,762.4101730078897
FDJ03,OUT046,738.2211516259357
FDX28,OUT017,1741.0269063759229
DRE25,OUT045,1409.3155263526228
FDR09,OUT046,3758.5807798875
FDB23,OUT035,3962.34465682845
FDO08,OUT045,2640.7620011376953
FDQ23,OUT049,1706.9787374319965
FDW04,OUT013,2120.7001871614334
DRK13,OUT010,467.8159316994182
NCL17,OUT027,3431.5621501575
FDY21,OUT035,3043.954274395228
FDJ38,OUT027,5205.105128731063
FDA37,OUT019,383.7816414629923
FDV43,OUT013,720.5796569224611
FDL36,OUT046,1389.506254729049
FDD53,OUT045,724.2140760183776
FDZ19,OUT010,405.1879993175395
FDV21,OUT045,2002.2603017365282
NCL54,OUT018,2871.091578749813
DRI47,OUT027,3624.04332257294
DRG03,OUT049,2439.3672487451518
FDG21,OUT013,2502.715644600066
FDW03,OUT018,1351.5843097297525
NCI55,OUT046,1955.9284351771435
DRC36,OUT019,467.9643388984247
FDH22,OUT017,2117.8841516498087
FDV20,OUT045,2005.5024174738164
NCU41,OUT027,5068.8766376885005
FDN46,OUT027,2731.151996023208
FDK50,OUT045,2659.2703147983334
NCA05,OUT027,3645.037245350965
DRH01,OUT018,2702.0867957273417
FDT08,OUT018,2103.7589542559203
FDM08,OUT018,3213.774162444459
FDZ07,OUT035,1000.7224650245088
FDS22,OUT017,824.7139062753383
FDV35,OUT027,3643.451810851932
FDI28,OUT010,479.533124580684
FDW58,OUT027,2606.4477110809503
FDT52,OUT045,3958.307906985439
FDY34,OUT046,2636.5434166606046
FDR10,OUT046,2536.1014443271406
FDK57,OUT017,2033.65713963399
FDR02,OUT027,2527.582668988569
FDX49,OUT046,3590.729024545187
FDQ20,OUT046,714.2834193233433
DRK23,OUT045,4107.368762394805
NCW06,OUT046,2978.380824487716
FDR31,OUT017,2435.4940048315534
NCE43,OUT013,2783.203707830532
DRO59,OUT027,2052.9242995761233
FDN09,OUT049,4113.878712045366
FDR11,OUT046,2525.7069810837224
FDO57,OUT013,2584.360979078215
NCX18,OUT017,3287.957527390869
FDB05,OUT018,3501.3171390935818
FDQ08,OUT018,788.7034115341085
NCG43,OUT035,1611.6051213351097
FDJ56,OUT013,1660.57785562992
FDA13,OUT010,94.27257609952646
FDO56,OUT017,1965.1408548939858
FDB37,OUT018,3445.3230682362696
FDZ02,OUT018,1260.318510825514
FDQ24,OUT046,3969.877982671623
FDM16,OUT013,1133.118604936714
FDU35,OUT049,1632.6855371844104
FDT35,OUT035,2854.095926862668
NCX30,OUT049,4155.7969566070715
FDG04,OUT017,3150.558172446679
FDI12,OUT035,1417.5764660528116
FDE35,OUT035,1027.3887812472008
NCP14,OUT027,2633.97008960458
NCY53,OUT045,1712.0880191548822
FDP49,OUT017,956.3577846054953
FDQ04,OUT017,765.8532169490308
FDM39,OUT035,2867.6276719754032
FDO58,OUT019,432.81689913443574
FDC56,OUT017,1958.153960165478
NCQ54,OUT046,2705.907484732244
FDV10,OUT027,1088.5397535960583
NCK17,OUT046,703.3931098637282
NCF55,OUT027,1063.5273108599106
FDV33,OUT013,4182.810329884755
NCH29,OUT019,414.61878677775724
FDA37,OUT027,3296.95107197138
FDH46,OUT018,1361.527781791608
FDS25,OUT035,1838.673837206036
FDH04,OUT027,2290.8654517900213
FDX52,OUT046,2992.5758711178755
NCD42,OUT017,761.6728218290212
FDW47,OUT017,2107.617327872599
FDL25,OUT027,2578.0076321238103
NCJ06,OUT010,572.2087823494231
FDY09,OUT013,2871.721679481307
FDS40,OUT046,719.665410173547
FDH41,OUT017,3655.1770962650157
FDG38,OUT035,1432.9829425739779
FDU03,OUT027,4702.627131503255
FDV20,OUT046,1962.0347151215087
DRB13,OUT045,3026.6100855882614
NCQ30,OUT013,1988.3620511073095
NCH06,OUT013,3888.830216432072
FDU50,OUT018,1413.88782700813
NCO42,OUT019,344.539520029378
FDW09,OUT018,1107.1476444366683
FDH04,OUT013,1449.357738041911
FDC21,OUT045,1641.4625721682553
FDL21,OUT049,750.8847006120712
FDM46,OUT010,501.3933293686429
FDT22,OUT019,269.3920264532426
FDB28,OUT035,3130.548753312204
FDI12,OUT018,1188.1755381873727
FDA28,OUT045,2017.5222611486336
FDF59,OUT013,2053.3284243800736
FDM45,OUT027,3271.6120750856426
FDQ56,OUT017,1396.146834795895
FDR46,OUT049,2455.717269937938
FDT01,OUT013,3388.5431597951842
FDD16,OUT027,1972.7526433780363
NCU30,OUT010,494.0130001681076
FDM40,OUT010,473.30861235374823
FDI56,OUT035,1569.739503165273
NCS30,OUT013,2030.721978294195
FDU08,OUT017,1684.1912204050577
FDX51,OUT027,5552.7396136870075
FDA43,OUT045,3091.171475622426
FDX59,OUT010,92.65261962094058
FDC37,OUT018,1342.0353539222479
FDP58,OUT013,3419.354399372544
NCY42,OUT035,2163.9151189537088
FDF21,OUT018,2893.1945550138294
FDU10,OUT027,1055.5137275096836
DRL47,OUT018,1615.7266438901777
FDA58,OUT018,3346.1768090567875
FDJ22,OUT049,3077.6056377733044
FDK50,OUT046,2524.605811670719
FDO38,OUT035,1340.139261165542
DRF60,OUT035,4163.4958048465705
NCZ42,OUT019,855.0502598495458
FDD35,OUT049,1971.794577373404
FDL25,OUT045,1459.716555420566
FDJ16,OUT013,896.9021693158336
DRK59,OUT049,3997.3056435952926
FDI50,OUT046,4027.7725934928644
NCB19,OUT045,1325.0273417453332
DRI37,OUT035,952.0770953273139
FDA14,OUT027,3560.6319062519156
FDC08,OUT018,3182.8332834414964
FDS45,OUT046,1661.3026213635105
FDI21,OUT049,1052.6971974465666
DRJ47,OUT035,2918.808338782459
DRE37,OUT027,5211.252318478568
FDT55,OUT018,2307.771322806767
NCG42,OUT027,3269.345323162694
FDA31,OUT049,2909.9269621094145
NCW42,OUT046,3677.5973468099514
FDF50,OUT017,3070.598116287038
FDK56,OUT049,3075.829568368897
FDX10,OUT035,748.6885886828649
NCK07,OUT027,4007.9339280907093
FDZ49,OUT017,3819.119467605656
FDR33,OUT013,1695.4194126740078
FDO44,OUT018,1406.0986044762637
FDA20,OUT046,3020.42855885951
NCL30,OUT045,2013.7823347048052
FDI05,OUT019,336.3810611880532
FDQ12,OUT018,3333.1832100160213
FDH47,OUT017,1720.6777139096985
FDH34,OUT018,2937.206581439169
FDF29,OUT046,2096.400497442244
FDG40,OUT018,526.1620123483099
NCE18,OUT017,4235.729947795921
FDP21,OUT010,630.3654348285881
FDY50,OUT013,1331.2579120896903
FDB36,OUT049,2120.2226586804422
NCZ29,OUT049,2117.2335650468017
FDU20,OUT018,1522.907981216293
FDO56,OUT013,1920.8595676304076
FDW31,OUT049,3108.5548256628267
DRH59,OUT013,1130.5271539538358
NCB30,OUT017,3205.2683960778727
FDK43,OUT027,3388.4415143599676
FDW43,OUT045,3890.878708113235
NCL19,OUT017,2231.864385862745
FDJ27,OUT046,1525.759719994177
FDC45,OUT046,2672.742603253773
FDY40,OUT035,832.615216284926
NCM41,OUT035,1511.9843798133268
NCK18,OUT019,472.3449346459317
FDP37,OUT049,2154.2859611580598
FDA27,OUT027,6084.840956875349
NCX30,OUT035,4080.859555370946
FDR09,OUT017,4214.001335726403
FDG08,OUT027,4639.760235253364
NCU30,OUT013,2690.4170021898963
FDB16,OUT017,1423.2660363422142
FDM16,OUT017,1233.9008784481675
FDC48,OUT013,1289.0239972294996
NCF18,OUT046,2953.9144457272796
FDU46,OUT018,1160.6139909146714
FDH41,OUT018,2988.6309570412036
NCN42,OUT010,524.2970083699461
FDU49,OUT046,1352.8802192034334
FDB20,OUT027,2147.9378485259217
FDG50,OUT019,421.96010627463005
FDW20,OUT045,1931.3196260834998
NCO55,OUT049,1731.0457816044673
FDX48,OUT046,2370.4902284940345
FDU48,OUT046,2026.4373466672146
FDR48,OUT019,391.41043708049244
FDK27,OUT013,2052.5312355690253
FDT35,OUT013,2682.807839751407
FDN12,OUT049,1733.5295887996665
NCE31,OUT019,110.83285454384949
FDL21,OUT017,782.4080804603916
FDV56,OUT017,1760.6337315342262
FDR16,OUT017,3633.697864948961
NCP41,OUT049,1734.3282206380643
FDJ27,OUT013,1656.397074907456
FDA07,OUT017,2103.752128807449
FDK55,OUT049,1459.3537093039686
FDM33,OUT049,3886.3973746776455
FDY46,OUT046,2932.6891270692167
FDD36,OUT046,1814.6221216188703
FDB12,OUT027,2641.4126721689568
FDF28,OUT019,413.0495819913964
NCE07,OUT019,402.45348020710486
FDW50,OUT027,4077.0755133107846
NCW18,OUT017,4061.992800925307
NCJ17,OUT019,379.2899748365212
DRZ24,OUT010,587.2245604637052
FDS07,OUT035,1970.2743362497756
NCW05,OUT010,530.0390774838592
FDZ22,OUT018,1133.4470202070997
FDK02,OUT046,1838.0423465622177
FDZ45,OUT027,5823.952158100405
FDL25,OUT046,1386.13594292896
FDS08,OUT045,2731.435760482617
NCZ42,OUT027,6158.06465297876
FDX57,OUT035,1654.5081286758716
FDF21,OUT046,2988.8041050750558
FDJ56,OUT018,1285.2641715180812
FDX10,OUT013,697.2572045164906
DRG48,OUT035,2378.7811268750615
DRN37,OUT046,2643.51085332215
NCY41,OUT018,523.9322509183113
FDN28,OUT045,1625.8494167743722
FDE34,OUT045,2858.0089412740494
FDR10,OUT045,2659.8378679529633
FDC32,OUT017,1549.828640921883
DRG13,OUT046,2635.1000427567496
FDP59,OUT049,1578.1492659889702
NCT53,OUT010,426.8060922786632
FDL57,OUT027,6090.132759924441
FDN32,OUT010,637.1982431877866
FDK09,OUT018,3224.914363900736
FDA52,OUT010,368.0438204389327
FDC57,OUT049,3091.7615875122838
FDI09,OUT035,3976.0374649128867
NCB07,OUT046,2867.842207020665
FDP26,OUT035,1718.6786854500867
FDP40,OUT027,3002.382681196043
FDL15,OUT013,2419.5746957695433
FDV07,OUT046,1730.4120263084026
FDS03,OUT017,1124.3750014613556
FDE50,OUT049,3072.4183387663875
FDQ15,OUT017,1360.5935989978057
FDQ33,OUT010,517.765314500873
FDT22,OUT013,899.4735564814138
DRO35,OUT035,1961.1680855736947
FDJ41,OUT049,4195.2276838649295
FDQ27,OUT035,1801.644179013599
FDC26,OUT017,1926.8955750969812
NCF43,OUT027,3557.865803594427
NCR50,OUT035,2503.223387028016
FDE39,OUT018,1509.8511070171935
FDN49,OUT027,1153.4360025518115
DRG11,OUT035,1741.301940024429
NCA18,OUT049,1945.2798081793946
FDM36,OUT018,2772.547043803558
FDW32,OUT017,1417.5790947206458
NCQ18,OUT010,515.5124630511939
FDX14,OUT027,2041.21003642968
FDD46,OUT017,2404.8406913299486
FDI34,OUT019,582.2248291462128
NCJ17,OUT035,1422.011435692864
FDB52,OUT035,4149.1450933456845
FDV55,OUT018,1998.8605719743837
FDC57,OUT046,2963.984228781013
FDB29,OUT046,1793.3362169337297
NCO43,OUT035,1729.241855405662
FDG44,OUT045,869.73601847656
FDJ34,OUT045,2006.2232960638653
FDH40,OUT049,1310.090820404456
NCD07,OUT027,2868.007851321163
FDB41,OUT017,807.4775142139094
FDH47,OUT018,1289.3110595677213
DRK37,OUT035,3134.4331364710692
FDM25,OUT019,472.4687279047058
NCX06,OUT045,3068.512828857668
NCS05,OUT017,2222.403454160369
FDS39,OUT045,2132.152978404169
FDC47,OUT027,5904.0518122539415
FDG20,OUT013,2819.649068059316
DRL23,OUT017,1770.9733954653707
FDY33,OUT013,2518.7125303845564
NCH18,OUT045,3947.4190031703884
FDX47,OUT035,2487.04753057716
NCB06,OUT045,2522.9218349034886
FDP36,OUT049,847.3307179987363
FDW44,OUT018,2790.962864399629
NCU41,OUT018,2892.9824791185006
NCS17,OUT046,1502.1925300770667
FDD46,OUT035,2419.4077585295845
FDE45,OUT017,2960.4154867817992
FDI09,OUT017,4017.427871398037
NCJ54,OUT010,651.7455537924733
NCA29,OUT018,2795.147102877859
NCN41,OUT027,3243.5973763155607
FDY34,OUT035,2777.553085604627
NCG55,OUT035,1951.463967535909
DRM49,OUT046,706.251470629571
NCB42,OUT049,1948.3389802806978
FDE58,OUT045,1804.3030804487942
DRJ25,OUT013,806.1439658865903
FDS47,OUT010,473.14320946807976
FDY21,OUT049,3016.4764677570893
NCI54,OUT013,1791.3124999563083
FDO24,OUT017,2552.3105933809834
FDY43,OUT035,2833.9339701215144
FDF35,OUT018,1329.0090166754565
NCP29,OUT019,310.2017344256455
FDN28,OUT027,2486.5120186406493
FDJ50,OUT018,687.1634984130717
FDQ14,OUT027,3548.9509594243104
FDC37,OUT035,1767.1693691700273
FDN08,OUT046,1806.59973587564
FDD04,OUT035,2239.2999679265276
FDW34,OUT018,3373.247419669898
FDP04,OUT017,1118.867769854143
NCG07,OUT017,3141.537301421759
NCN14,OUT018,2888.4612661720043
FDJ16,OUT045,893.4775666464901
NCM42,OUT045,1646.9294657209357
NCF19,OUT046,753.2554859148058
FDY21,OUT018,2994.196988587445
FDY19,OUT035,1948.0289882265988
FDV09,OUT045,2391.430642136042
FDA28,OUT013,2127.5131535884984
FDC38,OUT018,1702.3275282847026
FDL28,OUT045,3983.7342799207363
NCH43,OUT049,3686.9994284479703
NCN53,OUT045,768.7936837991366
NCW05,OUT017,1738.813579615903
NCO30,OUT018,2897.8788575865647
FDT04,OUT019,101.09231396754977
FDB27,OUT018,3023.255458896605
NCK07,OUT013,2722.4392550532802
NCA53,OUT013,788.0487826062872
FDB33,OUT018,2450.6603912785185
FDU37,OUT017,1359.8629817321598
FDR13,OUT035,1965.0245770233196
FDE45,OUT049,2927.6557683842375
FDV37,OUT017,3175.2286847785335
FDX44,OUT019,394.6038797987344
NCL06,OUT017,3957.0053950707556
FDJ28,OUT045,3066.8618890235134
FDX55,OUT049,3680.573722569549
NCK17,OUT018,558.0188950556964
FDH52,OUT035,1031.0760048938853
FDN13,OUT027,2673.144608444154
FDK44,OUT018,2720.1671194506707
FDU16,OUT046,1235.5746154355559
FDZ07,OUT017,980.5897936861413
NCN06,OUT027,4091.8033824113772
FDH02,OUT010,554.2975378387707
NCW18,OUT045,3932.143323031879
FDH57,OUT013,2134.1295357765553
FDV35,OUT045,2355.513731361389
NCU29,OUT013,2415.1755859005357
NCP02,OUT046,880.7500666526141
FDN44,OUT013,2652.796454140391
FDX03,OUT018,558.3597328764552
FDR11,OUT010,508.6543326105499
FDA36,OUT046,3007.143552066047
FDP58,OUT027,5294.31959128717
FDH31,OUT045,1551.642901659882
FDH34,OUT035,3167.9413601160168
FDS13,OUT035,3322.1817816162497
FDT01,OUT018,3212.346358538271
FDY09,OUT049,2910.9852682233486
FDV33,OUT027,5783.828378484454
NCW29,OUT010,557.5011176421685
NCN17,OUT045,1647.1189381251675
FDX01,OUT046,1812.4788976918721
FDL03,OUT049,3151.0999211564763
DRL59,OUT049,924.6241702222193
DRM11,OUT027,5766.492943174434
FDA43,OUT049,3180.469254575078
FDZ56,OUT010,458.97798541914096
FDI44,OUT018,1093.3323818655072
FDB50,OUT013,1281.1372660666957
FDU15,OUT019,143.99465671416988
NCJ19,OUT019,291.3509843666028
FDD48,OUT013,1901.354078831391
NCW42,OUT035,3980.813421853436
FDL24,OUT017,2958.7973529951955
NCB30,OUT013,3071.01670041465
FDK25,OUT013,2770.098473333945
FDW28,OUT049,3109.9710182784565
FDD47,OUT017,2998.5520781164114
FDK16,OUT019,339.06536968862054
FDW37,OUT046,1397.8591579168688
FDA48,OUT035,3746.697710195738
FDA14,OUT017,2428.599903748566
FDV15,OUT013,1671.2804352954495
FDN22,OUT049,3839.912737657599
NCD55,OUT045,737.8940561925147
FDY43,OUT013,2766.9149201698992
NCU05,OUT017,1345.5610225992216
FDF10,OUT035,2430.7827171970957
FDR39,OUT018,2958.8469853330303
FDG40,OUT013,691.0121423946256
FDZ28,OUT019,390.49469033973764
FDE02,OUT045,1530.7590254383056
FDU60,OUT049,2803.0574725988185
FDM21,OUT013,3908.4396389739895
FDV52,OUT019,274.05671634471446
NCW06,OUT013,3056.7191684986683
FDX36,OUT035,3781.6368387449943
FDT35,OUT027,4247.436662308298
NCL19,OUT010,613.6289067601672
NCD31,OUT046,2625.728451411869
FDE53,OUT019,371.50443370309176
FDW58,OUT019,340.88205511934746
DRF48,OUT046,2972.4591440016
FDW57,OUT035,2866.7785348018683
DRH13,OUT017,1750.3089849195917
FDT33,OUT013,2794.9904876555993
DRK47,OUT027,5798.406558127215
FDY22,OUT010,487.20565564446065
FDC35,OUT019,619.3208503339214
FDO03,OUT013,4066.605441992321
FDF24,OUT045,1275.0182833906154
FDF56,OUT018,2690.840810186871
FDD28,OUT013,883.8905011436563
FDG53,OUT027,3461.0357673353187
FDO27,OUT019,355.6335110063855
NCF54,OUT018,2789.3018471930623
FDC20,OUT027,1688.0712109605076
FDU10,OUT046,704.1642353962554
DRA24,OUT018,2462.2264408305537
FDA02,OUT010,500.03768287840956
FDG10,OUT017,977.6731835784786
FDW39,OUT010,437.3600017874222
FDP04,OUT019,342.8242779882163
NCM55,OUT013,3061.4037096523775
FDG47,OUT045,4683.6671610374115
NCU41,OUT017,3246.8616554443847
NCK31,OUT017,881.8762305282183
FDZ46,OUT045,1671.2180579412272
FDU13,OUT027,3621.9300620817835
NCF19,OUT045,790.0296124646834
NCJ43,OUT013,2866.745272051026
NCJ05,OUT045,2365.9590325768245
FDS04,OUT027,3451.2693702864544
FDX28,OUT010,574.2954514377082
FDB41,OUT027,1229.744621237644
FDG53,OUT046,2072.0192234518145
FDL15,OUT010,517.4766004336545
FDQ08,OUT049,978.8962098184467
DRN36,OUT013,1576.4535149811743
FDI46,OUT013,4114.455769472092
FDG16,OUT027,5484.120351968169
FDV32,OUT013,994.9348782638775
FDF44,OUT010,560.39669101343
FDK04,OUT018,745.3595907063627
NCA41,OUT013,3106.6786740069388
FDD51,OUT017,741.0097381346934
NCZ53,OUT045,3068.5928827468383
FDP01,OUT027,3531.7165706585524
FDY25,OUT049,3145.1854086229587
FDB17,OUT018,2728.925896678381
NCV54,OUT018,1525.9653968966734
FDJ32,OUT017,1078.6740070017395
FDA37,OUT049,2086.938804248692
FDG35,OUT035,2962.8856168248253
NCM05,OUT018,3056.4528365743176
FDG45,OUT046,3575.1694588256682
FDH28,OUT013,700.0202084109793
NCE18,OUT049,4226.713748231569
FDH38,OUT045,1837.431186883437
FDR56,OUT013,3007.209950131343
FDH17,OUT027,2398.6691845115342
FDD39,OUT049,3713.795347178916
FDB41,OUT049,821.4432218349125
NCR53,OUT046,3483.612875822339
FDX46,OUT017,951.1004555522161
FDV28,OUT049,757.2797574146923
FDA08,OUT018,2531.9592492473143
FDH45,OUT017,759.9961735470721
NCS38,OUT010,576.1562981592876
FDD40,OUT010,625.6947508248661
DRM59,OUT035,2456.3701760444756
NCJ43,OUT018,2761.831270196163
NCN29,OUT013,793.9430294595852
NCC19,OUT045,2987.176032999867
FDR56,OUT035,3191.279363486205
FDZ43,OUT049,4034.4026027504465
FDJ32,OUT010,303.13843340329544
DRH03,OUT017,1509.7101787904967
NCZ54,OUT035,2748.4210733223726
FDE26,OUT017,2438.247807338572
FDS03,OUT045,1035.824958548877
DRZ24,OUT019,355.1717483158312
FDO48,OUT027,5427.664804462021
FDW39,OUT049,2903.7055645115965
NCK05,OUT049,1026.455089396572
NCK30,OUT017,4169.696879530712
FDT27,OUT018,3366.67403653976
FDS08,OUT019,391.6389954640144
NCJ19,OUT049,926.1940697507584
FDC58,OUT045,769.1381240036925
DRE37,OUT013,3020.1462680311315
FDW02,OUT035,2095.0288199312613
FDJ02,OUT010,531.283342950299
FDX09,OUT045,2858.5114591601605
FDT31,OUT010,604.4037349664098
FDI24,OUT049,2959.0822037066405
FDY09,OUT045,2860.180320648274
FDV28,OUT045,704.119274291681
DRM47,OUT049,3150.465851143351
FDT52,OUT019,631.8363255287048
FDI48,OUT018,711.2069930381156
FDY55,OUT017,4467.49657041894
FDU48,OUT013,2115.741781463491
FDN25,OUT045,876.3415908943282
FDP20,OUT049,2137.5270119966845
FDJ15,OUT013,3050.899203518434
FDD04,OUT018,1691.6145220907874
FDY58,OUT045,3993.6277750268027
FDR37,OUT018,3160.869403485825
FDF44,OUT013,2111.4472673836835
FDD32,OUT045,1283.8017388896833
FDR57,OUT017,2436.873707370287
DRG39,OUT027,1640.1310589086413
FDX15,OUT017,2583.617402379652
DRN37,OUT045,2627.9845927732
FDW40,OUT027,3648.5183104817525
FDB32,OUT049,1570.377425945966
FDM40,OUT018,1889.4119739826513
FDE39,OUT027,3120.836376817566
DRH49,OUT017,1352.714355559205
FDT46,OUT049,823.2164646392032
NCF06,OUT035,3979.1866153386622
FDP07,OUT017,3151.4813668985516
FDC04,OUT013,3907.890809190774
FDZ32,OUT017,1771.5307187729777
FDD50,OUT045,2695.6803487322973
FDU56,OUT017,3203.8759998420865
FDV34,OUT017,1181.0142848996086
NCY41,OUT013,690.7134681553164
NCK18,OUT046,2643.8943537385194
DRH25,OUT049,893.8260183328761
FDT57,OUT046,3886.6366312418622
FDV56,OUT018,1329.7880789720402
FDV12,OUT045,1531.7165900563693
FDN52,OUT017,1449.7403346453632
FDX38,OUT035,804.6010150581911
FDE47,OUT018,1648.874837918295
NCO07,OUT013,3693.5313579730496
FDV09,OUT027,3685.0314769748697
FDZ23,OUT019,537.8598272218736
DRH51,OUT018,1122.7267728690658
NCY54,OUT045,2780.0035587026546
DRG49,OUT013,4173.238191558461
NCC19,OUT049,3117.1094446534858
NCV53,OUT045,4164.697828513851
FDZ47,OUT019,367.0969151874691
NCO26,OUT018,1493.812876551319
NCP02,OUT045,943.4688953517406
NCW30,OUT018,3037.383173082091
NCN55,OUT046,3822.8245832636417
FDB20,OUT010,435.40663840923713
DRL11,OUT013,2460.3651348569147
DRD60,OUT045,3140.2765503398487
FDW14,OUT010,532.2959932931988
FDL27,OUT010,341.28809936938023
FDU09,OUT018,751.9106271444128
DRH36,OUT027,1990.6961075746797
FDP34,OUT027,3745.6855681370553
FDE04,OUT017,2926.7437821118356
FDZ57,OUT027,3410.1127482301345
FDF02,OUT010,574.8049582788525
FDG28,OUT045,3929.453306623758
NCI31,OUT046,702.591245454566
FDT43,OUT013,818.0808959631707
FDU20,OUT046,1976.152934576274
FDD53,OUT013,728.0844331552615
FDW15,OUT045,2374.8367749794584
NCT53,OUT045,2607.6943777445526
NCG55,OUT027,2891.008990611726
FDD48,OUT035,1955.862279063629
FDG47,OUT049,4095.124833329139
FDI21,OUT017,1123.6308587592648
FDT27,OUT017,4047.2304640428297
DRO35,OUT013,1914.1311114648186
FDD33,OUT017,4087.844962604255
FDC04,OUT035,4067.0793870682346
FDY34,OUT013,2722.05576423857
DRJ49,OUT049,2126.954240823621
FDE05,OUT049,2404.1664277639443
FDU31,OUT017,3741.213356775636
NCN19,OUT027,5088.017537561008
FDK56,OUT027,5252.479845298215
FDK58,OUT017,1762.3130883262315
